Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2016-12-14,0.0393218,0.0394784,0.0388689,0.0389737
2016-12-15,0.038971,0.038971,0.0383658,0.0385397
2016-12-16,0.038555,0.0387456,0.0384972,0.038632
2016-12-19,0.0386566,0.0387846,0.0384663,0.0385014
2016-12-20,0.0385005,0.0386308,0.0383211,0.0384605
2016-12-21,0.0384636,0.038676,0.0384317,0.0385785
2016-12-22,0.0385992,0.0388428,0.0385808,0.0386266
2016-12-23,0.038616,0.0387276,0.0385965,0.0386728
2016-12-27,0.0386858,0.0387244,0.0386099,0.0387075
2016-12-28,0.0387037,0.0387895,0.0383612,0.0385383
2016-12-29,0.0385545,0.0388375,0.0385446,0.0388235
2016-12-30,0.0388331,0.0392143,0.0388059,0.038966
2017-01-02,0.0389337,0.0389879,0.0386832,0.0386949
2017-01-03,0.0387376,0.038828,0.0382947,0.0385135
2017-01-04,0.038526,0.0388446,0.03845,0.0388282
2017-01-05,0.0388108,0.0392825,0.0387926,0.0392622
2017-01-06,0.0392466,0.0392754,0.0389475,0.038981
2017-01-09,0.0389795,0.0391556,0.0389043,0.0391232
2017-01-10,0.0391678,0.0393182,0.0390567,0.0390601
2017-01-11,0.0390712,0.0392926,0.0386934,0.039146
2017-01-12,0.039165,0.0395382,0.0391213,0.0392805
2017-01-13,0.0392742,0.0394728,0.0392297,0.0393735
2017-01-16,0.0393147,0.0393616,0.0391567,0.0392391
2017-01-17,0.0392278,0.0396607,0.0392226,0.0396409
2017-01-18,0.0396424,0.0396508,0.039345,0.0393806
2017-01-19,0.0393516,0.0395154,0.0392005,0.0394675
2017-01-20,0.0394642,0.0396192,0.0393226,0.0395739
2017-01-23,0.0396101,0.0398348,0.0396099,0.0398291
2017-01-24,0.0398508,0.0398678,0.0396755,0.0397202
2017-01-25,0.0397115,0.0398522,0.0396438,0.0397758
2017-01-26,0.0397772,0.0398395,0.0394465,0.0395224
2017-01-27,0.0395163,0.0396833,0.0394533,0.0395906
2017-01-30,0.0396525,0.0397374,0.0393039,0.0395798
2017-01-31,0.0395955,0.0400035,0.039541,0.0399607
2017-02-01,0.0399477,0.0399979,0.0397453,0.0398599
2017-02-02,0.0398444,0.0400657,0.0398061,0.0398113
2017-02-03,0.039837,0.0399553,0.0397027,0.039895
2017-02-06,0.0399108,0.0399256,0.0396184,0.039789
2017-02-07,0.0397716,0.039785,0.0394386,0.0395315
2017-02-08,0.039531,0.0396382,0.0393792,0.0395833
2017-02-09,0.039587,0.039633,0.0394169,0.0394424
2017-02-10,0.0394376,0.039482,0.0392599,0.0393668
2017-02-13,0.0393317,0.0394462,0.0392005,0.0392249
2017-02-14,0.0392217,0.0393502,0.0390889,0.0391549
2017-02-15,0.039155,0.0392562,0.0389417,0.0392278
2017-02-16,0.0392037,0.0395202,0.0391985,0.039511
2017-02-17,0.0394957,0.0395141,0.0392512,0.039275
2017-02-20,0.0393136,0.039354,0.0392435,0.0392788
2017-02-21,0.039289,0.039289,0.0389543,0.038997
2017-02-22,0.0389929,0.0391351,0.0388384,0.0390822
2017-02-23,0.0390631,0.0392043,0.0389982,0.0391495
2017-02-24,0.0391563,0.0392904,0.0390715,0.0390839
